Digits; Temperature(K); Φ0+ΔΦ; ΔΦ; ΔΦ/(Φ0+ΔΦ)*100% TempConverter(mode=withReferences, A=-338541.2083596479, B=3820.0, C=-0.4, u0=816.197375010689, ε0=1.0, τa=1.0, dPhi=0.0 Φs=-1.836868340061336e-05 Φa=-8.42135104789774e-06 Φw=-8.42135104789774e-06 Φwcalib=-8.42135104789774e-06 τw=1.0)
2034; 584.07; -0.0035972065; 0.0000000000; -0.0000
2035; 584.15; -0.0036001603; 0.0000000000; -0.0000
2036; 584.22; -0.0036031142; 0.0000000000; -0.0000
2037; 584.29; -0.0036060680; 0.0000000000; -0.0000
2038; 584.37; -0.0036090219; 0.0000000000; -0.0000
2039; 584.44; -0.0036119757; 0.0000000000; -0.0000
2040; 584.51; -0.0036149296; 0.0000000000; -0.0000
2041; 584.59; -0.0036178834; 0.0000000000; -0.0000
2042; 584.66; -0.0036208373; 0.0000000000; -0.0000
2043; 584.73; -0.0036237911; 0.0000000000; -0.0000
2044; 584.81; -0.0036267450; 0.0000000000; -0.0000
2045; 584.88; -0.0036296988; 0.0000000000; -0.0000
2046; 584.95; -0.0036326527; 0.0000000000; -0.0000
2047; 585.03; -0.0036356065; 0.0000000000; -0.0000
2048; 585.10; -0.0036385604; 0.0000000000; -0.0000
2049; 585.17; -0.0036415142; 0.0000000000; -0.0000
2050; 585.24; -0.0036444681; 0.0000000000; -0.0000
2051; 585.32; -0.0036474219; 0.0000000000; -0.0000
2052; 585.39; -0.0036503758; 0.0000000000; -0.0000
2053; 585.46; -0.0036533296; 0.0000000000; -0.0000
2054; 585.54; -0.0036562835; 0.0000000000; -0.0000
2055; 585.61; -0.0036592373; 0.0000000000; -0.0000
2056; 585.68; -0.0036621912; 0.0000000000; -0.0000
2057; 585.75; -0.0036651450; 0.0000000000; -0.0000
2058; 585.83; -0.0036680989; 0.0000000000; -0.0000
2059; 585.90; -0.0036710527; 0.0000000000; -0.0000
2060; 585.97; -0.0036740066; 0.0000000000; -0.0000
2061; 586.04; -0.0036769604; 0.0000000000; -0.0000
2062; 586.12; -0.0036799143; 0.0000000000; -0.0000
2063; 586.19; -0.0036828681; 0.0000000000; -0.0000
2064; 586.26; -0.0036858220; 0.0000000000; -0.0000
2065; 586.33; -0.0036887758; 0.0000000000; -0.0000
2066; 586.41; -0.0036917297; 0.0000000000; -0.0000
2067; 586.48; -0.0036946835; 0.0000000000; -0.0000
2068; 586.55; -0.0036976374; 0.0000000000; -0.0000
2069; 586.62; -0.0037005912; 0.0000000000; -0.0000
2070; 586.70; -0.0037035451; 0.0000000000; -0.0000
2071; 586.77; -0.0037064989; 0.0000000000; -0.0000
2072; 586.84; -0.0037094528; 0.0000000000; -0.0000
2073; 586.91; -0.0037124066; 0.0000000000; -0.0000
2074; 586.98; -0.0037153605; 0.0000000000; -0.0000
2075; 587.06; -0.0037183143; 0.0000000000; -0.0000
2076; 587.13; -0.0037212682; 0.0000000000; -0.0000
2077; 587.20; -0.0037242220; 0.0000000000; -0.0000
2078; 587.27; -0.0037271759; 0.0000000000; -0.0000
2079; 587.34; -0.0037301297; 0.0000000000; -0.0000
2080; 587.41; -0.0037330836; 0.0000000000; -0.0000
2081; 587.49; -0.0037360374; 0.0000000000; -0.0000
2082; 587.56; -0.0037389913; 0.0000000000; -0.0000
2083; 587.63; -0.0037419451; 0.0000000000; -0.0000
2084; 587.70; -0.0037448990; 0.0000000000; -0.0000
2085; 587.77; -0.0037478528; 0.0000000000; -0.0000
2086; 587.84; -0.0037508067; 0.0000000000; -0.0000
2087; 587.92; -0.0037537605; 0.0000000000; -0.0000
2088; 587.99; -0.0037567144; 0.0000000000; -0.0000
2089; 588.06; -0.0037596682; 0.0000000000; -0.0000
2090; 588.13; -0.0037626221; 0.0000000000; -0.0000
2091; 588.20; -0.0037655759; 0.0000000000; -0.0000
2092; 588.27; -0.0037685298; 0.0000000000; -0.0000
2093; 588.34; -0.0037714836; 0.0000000000; -0.0000
2094; 588.42; -0.0037744375; 0.0000000000; -0.0000
2095; 588.49; -0.0037773913; 0.0000000000; -0.0000
2096; 588.56; -0.0037803452; 0.0000000000; -0.0000
2097; 588.63; -0.0037832990; 0.0000000000; -0.0000
2098; 588.70; -0.0037862529; 0.0000000000; -0.0000
2099; 588.77; -0.0037892067; 0.0000000000; -0.0000
2100; 588.84; -0.0037921606; 0.0000000000; -0.0000
2101; 588.91; -0.0037951144; 0.0000000000; -0.0000
2102; 588.98; -0.0037980683; 0.0000000000; -0.0000
2103; 589.05; -0.0038010221; 0.0000000000; -0.0000
2104; 589.13; -0.0038039760; 0.0000000000; -0.0000
2105; 589.20; -0.0038069298; 0.0000000000; -0.0000
2106; 589.27; -0.0038098837; 0.0000000000; -0.0000
2107; 589.34; -0.0038128375; 0.0000000000; -0.0000
2108; 589.41; -0.0038157914; 0.0000000000; -0.0000
2109; 589.48; -0.0038187452; 0.0000000000; -0.0000
2110; 589.55; -0.0038216991; 0.0000000000; -0.0000
2111; 589.62; -0.0038246529; 0.0000000000; -0.0000
2112; 589.69; -0.0038276068; 0.0000000000; -0.0000
2113; 589.76; -0.0038305606; 0.0000000000; -0.0000
2114; 589.83; -0.0038335145; 0.0000000000; -0.0000
2115; 589.90; -0.0038364683; 0.0000000000; -0.0000
2116; 589.97; -0.0038394222; 0.0000000000; -0.0000
2117; 590.04; -0.0038423760; 0.0000000000; -0.0000
2118; 590.11; -0.0038453299; 0.0000000000; -0.0000
2119; 590.18; -0.0038482837; 0.0000000000; -0.0000
2120; 590.25; -0.0038512376; 0.0000000000; -0.0000
2121; 590.32; -0.0038541914; 0.0000000000; -0.0000
2122; 590.39; -0.0038571453; 0.0000000000; -0.0000
2123; 590.46; -0.0038600991; 0.0000000000; -0.0000
2124; 590.53; -0.0038630530; 0.0000000000; -0.0000
2125; 590.60; -0.0038660068; 0.0000000000; -0.0000
2126; 590.67; -0.0038689607; 0.0000000000; -0.0000
2127; 590.74; -0.0038719145; 0.0000000000; -0.0000
2128; 590.81; -0.0038748684; 0.0000000000; -0.0000
2129; 590.88; -0.0038778222; 0.0000000000; -0.0000
2130; 590.95; -0.0038807761; 0.0000000000; -0.0000
2131; 591.02; -0.0038837299; 0.0000000000; -0.0000
2132; 591.09; -0.0038866838; 0.0000000000; -0.0000
2133; 591.16; -0.0038896376; 0.0000000000; -0.0000
2134; 591.23; -0.0038925915; 0.0000000000; -0.0000
2135; 591.30; -0.0038955453; 0.0000000000; -0.0000
2136; 591.37; -0.0038984992; 0.0000000000; -0.0000
2137; 591.44; -0.0039014530; 0.0000000000; -0.0000
2138; 591.51; -0.0039044069; 0.0000000000; -0.0000
2139; 591.58; -0.0039073607; 0.0000000000; -0.0000
2140; 591.65; -0.0039103146; 0.0000000000; -0.0000
2141; 591.72; -0.0039132684; 0.0000000000; -0.0000
2142; 591.79; -0.0039162223; 0.0000000000; -0.0000
2143; 591.86; -0.0039191761; 0.0000000000; -0.0000
2144; 591.93; -0.0039221300; 0.0000000000; -0.0000
2145; 592.00; -0.0039250838; 0.0000000000; -0.0000
2146; 592.07; -0.0039280377; 0.0000000000; -0.0000
2147; 592.14; -0.0039309915; 0.0000000000; -0.0000
2148; 592.21; -0.0039339454; 0.0000000000; -0.0000
2149; 592.27; -0.0039368992; 0.0000000000; -0.0000
2150; 592.34; -0.0039398531; 0.0000000000; -0.0000
2151; 592.41; -0.0039428069; 0.0000000000; -0.0000
2152; 592.48; -0.0039457608; 0.0000000000; -0.0000
2153; 592.55; -0.0039487146; 0.0000000000; -0.0000
2154; 592.62; -0.0039516685; 0.0000000000; -0.0000
2155; 592.69; -0.0039546223; 0.0000000000; -0.0000
2156; 592.76; -0.0039575762; 0.0000000000; -0.0000
2157; 592.83; -0.0039605300; 0.0000000000; -0.0000
2158; 592.90; -0.0039634839; 0.0000000000; -0.0000
2159; 592.96; -0.0039664377; 0.0000000000; -0.0000
2160; 593.03; -0.0039693916; 0.0000000000; -0.0000
2161; 593.10; -0.0039723454; 0.0000000000; -0.0000
2162; 593.17; -0.0039752993; 0.0000000000; -0.0000
2163; 593.24; -0.0039782531; 0.0000000000; -0.0000
2164; 593.31; -0.0039812070; 0.0000000000; -0.0000
2165; 593.38; -0.0039841608; 0.0000000000; -0.0000
2166; 593.45; -0.0039871147; 0.0000000000; -0.0000
2167; 593.51; -0.0039900685; 0.0000000000; -0.0000
2168; 593.58; -0.0039930224; 0.0000000000; -0.0000
2169; 593.65; -0.0039959762; 0.0000000000; -0.0000
2170; 593.72; -0.0039989301; 0.0000000000; -0.0000
2171; 593.79; -0.0040018839; 0.0000000000; -0.0000
2172; 593.86; -0.0040048378; 0.0000000000; -0.0000
2173; 593.92; -0.0040077916; 0.0000000000; -0.0000
2174; 593.99; -0.0040107455; 0.0000000000; -0.0000
2175; 594.06; -0.0040136993; 0.0000000000; -0.0000
2176; 594.13; -0.0040166532; 0.0000000000; -0.0000
2177; 594.20; -0.0040196070; 0.0000000000; -0.0000
2178; 594.27; -0.0040225609; 0.0000000000; -0.0000
2179; 594.33; -0.0040255147; 0.0000000000; -0.0000
2180; 594.40; -0.0040284686; 0.0000000000; -0.0000
2181; 594.47; -0.0040314224; 0.0000000000; -0.0000
2182; 594.54; -0.0040343763; 0.0000000000; -0.0000
2183; 594.61; -0.0040373301; 0.0000000000; -0.0000
2184; 594.67; -0.0040402840; 0.0000000000; -0.0000
2185; 594.74; -0.0040432378; 0.0000000000; -0.0000
2186; 594.81; -0.0040461917; 0.0000000000; -0.0000
2187; 594.88; -0.0040491455; 0.0000000000; -0.0000
2188; 594.95; -0.0040520994; 0.0000000000; -0.0000
2189; 595.01; -0.0040550532; 0.0000000000; -0.0000
2190; 595.08; -0.0040580071; 0.0000000000; -0.0000
2191; 595.15; -0.0040609609; 0.0000000000; -0.0000
2192; 595.22; -0.0040639148; 0.0000000000; -0.0000
2193; 595.28; -0.0040668686; 0.0000000000; -0.0000
2194; 595.35; -0.0040698225; 0.0000000000; -0.0000
2195; 595.42; -0.0040727763; 0.0000000000; -0.0000
2196; 595.49; -0.0040757302; 0.0000000000; -0.0000
2197; 595.56; -0.0040786840; 0.0000000000; -0.0000
2198; 595.62; -0.0040816379; 0.0000000000; -0.0000
2199; 595.69; -0.0040845917; 0.0000000000; -0.0000
2200; 595.76; -0.0040875456; 0.0000000000; -0.0000
2201; 595.82; -0.0040904994; 0.0000000000; -0.0000
2202; 595.89; -0.0040934533; 0.0000000000; -0.0000
2203; 595.96; -0.0040964071; 0.0000000000; -0.0000
2204; 596.03; -0.0040993610; 0.0000000000; -0.0000
2205; 596.09; -0.0041023148; 0.0000000000; -0.0000
2206; 596.16; -0.0041052687; 0.0000000000; -0.0000
2207; 596.23; -0.0041082225; 0.0000000000; -0.0000
2208; 596.30; -0.0041111764; 0.0000000000; -0.0000
2209; 596.36; -0.0041141302; 0.0000000000; -0.0000
2210; 596.43; -0.0041170841; 0.0000000000; -0.0000
2211; 596.50; -0.0041200379; 0.0000000000; -0.0000
2212; 596.56; -0.0041229918; 0.0000000000; -0.0000
2213; 596.63; -0.0041259456; 0.0000000000; -0.0000
2214; 596.70; -0.0041288995; 0.0000000000; -0.0000
2215; 596.77; -0.0041318533; 0.0000000000; -0.0000
2216; 596.83; -0.0041348072; 0.0000000000; -0.0000
2217; 596.90; -0.0041377610; 0.0000000000; -0.0000
2218; 596.97; -0.0041407149; 0.0000000000; -0.0000
2219; 597.03; -0.0041436687; 0.0000000000; -0.0000
2220; 597.10; -0.0041466226; 0.0000000000; -0.0000
2221; 597.17; -0.0041495764; 0.0000000000; -0.0000
2222; 597.23; -0.0041525303; 0.0000000000; -0.0000
2223; 597.30; -0.0041554841; 0.0000000000; -0.0000
2224; 597.37; -0.0041584380; 0.0000000000; -0.0000
2225; 597.43; -0.0041613918; 0.0000000000; -0.0000
2226; 597.50; -0.0041643457; 0.0000000000; -0.0000
2227; 597.57; -0.0041672995; 0.0000000000; -0.0000
2228; 597.63; -0.0041702534; 0.0000000000; -0.0000
2229; 597.70; -0.0041732072; 0.0000000000; -0.0000
2230; 597.77; -0.0041761611; 0.0000000000; -0.0000
2231; 597.83; -0.0041791149; 0.0000000000; -0.0000
2232; 597.90; -0.0041820688; 0.0000000000; -0.0000
2233; 597.96; -0.0041850227; 0.0000000000; -0.0000
2234; 598.03; -0.0041879765; 0.0000000000; -0.0000
2235; 598.10; -0.0041909304; 0.0000000000; -0.0000
2236; 598.16; -0.0041938842; 0.0000000000; -0.0000
2237; 598.23; -0.0041968381; 0.0000000000; -0.0000
2238; 598.30; -0.0041997919; 0.0000000000; -0.0000
2239; 598.36; -0.0042027458; 0.0000000000; -0.0000
2240; 598.43; -0.0042056996; 0.0000000000; -0.0000
2241; 598.49; -0.0042086535; 0.0000000000; -0.0000
2242; 598.56; -0.0042116073; 0.0000000000; -0.0000
2243; 598.63; -0.0042145612; 0.0000000000; -0.0000
2244; 598.69; -0.0042175150; 0.0000000000; -0.0000
2245; 598.76; -0.0042204689; 0.0000000000; -0.0000
2246; 598.82; -0.0042234227; 0.0000000000; -0.0000
2247; 598.89; -0.0042263766; 0.0000000000; -0.0000
2248; 598.96; -0.0042293304; 0.0000000000; -0.0000
2249; 599.02; -0.0042322843; 0.0000000000; -0.0000
2250; 599.09; -0.0042352381; 0.0000000000; -0.0000
2251; 599.15; -0.0042381920; 0.0000000000; -0.0000
2252; 599.22; -0.0042411458; 0.0000000000; -0.0000
2253; 599.28; -0.0042440997; 0.0000000000; -0.0000
2254; 599.35; -0.0042470535; 0.0000000000; -0.0000
2255; 599.42; -0.0042500074; 0.0000000000; -0.0000
2256; 599.48; -0.0042529612; 0.0000000000; -0.0000
2257; 599.55; -0.0042559151; 0.0000000000; -0.0000
2258; 599.61; -0.0042588689; 0.0000000000; -0.0000
2259; 599.68; -0.0042618228; 0.0000000000; -0.0000
2260; 599.74; -0.0042647766; 0.0000000000; -0.0000
2261; 599.81; -0.0042677305; 0.0000000000; -0.0000
2262; 599.88; -0.0042706843; 0.0000000000; -0.0000
2263; 599.94; -0.0042736382; 0.0000000000; -0.0000
2264; 600.01; -0.0042765920; 0.0000000000; -0.0000
2265; 600.07; -0.0042795459; 0.0000000000; -0.0000
2266; 600.14; -0.0042824997; 0.0000000000; -0.0000
2267; 600.20; -0.0042854536; 0.0000000000; -0.0000
2268; 600.27; -0.0042884074; 0.0000000000; -0.0000
2269; 600.33; -0.0042913613; 0.0000000000; -0.0000
2270; 600.40; -0.0042943151; 0.0000000000; -0.0000
2271; 600.46; -0.0042972690; 0.0000000000; -0.0000
2272; 600.53; -0.0043002228; 0.0000000000; -0.0000
2273; 600.59; -0.0043031767; 0.0000000000; -0.0000
2274; 600.66; -0.0043061305; 0.0000000000; -0.0000
2275; 600.72; -0.0043090844; 0.0000000000; -0.0000
2276; 600.79; -0.0043120382; 0.0000000000; -0.0000
2277; 600.85; -0.0043149921; 0.0000000000; -0.0000
2278; 600.92; -0.0043179459; 0.0000000000; -0.0000
2279; 600.98; -0.0043208998; 0.0000000000; -0.0000
2280; 601.05; -0.0043238536; 0.0000000000; -0.0000
2281; 601.11; -0.0043268075; 0.0000000000; -0.0000
2282; 601.18; -0.0043297613; 0.0000000000; -0.0000
2283; 601.24; -0.0043327152; 0.0000000000; -0.0000
2284; 601.31; -0.0043356690; 0.0000000000; -0.0000
2285; 601.37; -0.0043386229; 0.0000000000; -0.0000
2286; 601.44; -0.0043415767; 0.0000000000; -0.0000
2287; 601.50; -0.0043445306; 0.0000000000; -0.0000
2288; 601.57; -0.0043474844; 0.0000000000; -0.0000
2289; 601.63; -0.0043504383; 0.0000000000; -0.0000
2290; 601.70; -0.0043533921; 0.0000000000; -0.0000
2291; 601.76; -0.0043563460; 0.0000000000; -0.0000
2292; 601.82; -0.0043592998; 0.0000000000; -0.0000
2293; 601.89; -0.0043622537; 0.0000000000; -0.0000
2294; 601.95; -0.0043652075; 0.0000000000; -0.0000
2295; 602.02; -0.0043681614; 0.0000000000; -0.0000
2296; 602.08; -0.0043711152; 0.0000000000; -0.0000
2297; 602.15; -0.0043740691; 0.0000000000; -0.0000
2298; 602.21; -0.0043770229; 0.0000000000; -0.0000
2299; 602.28; -0.0043799768; 0.0000000000; -0.0000
2300; 602.34; -0.0043829306; 0.0000000000; -0.0000
2301; 602.40; -0.0043858845; 0.0000000000; -0.0000
2302; 602.47; -0.0043888383; 0.0000000000; -0.0000
2303; 602.53; -0.0043917922; 0.0000000000; -0.0000
2304; 602.60; -0.0043947460; 0.0000000000; -0.0000
2305; 602.66; -0.0043976999; 0.0000000000; -0.0000
2306; 602.72; -0.0044006537; 0.0000000000; -0.0000
2307; 602.79; -0.0044036076; 0.0000000000; -0.0000
2308; 602.85; -0.0044065614; 0.0000000000; -0.0000
2309; 602.92; -0.0044095153; 0.0000000000; -0.0000
2310; 602.98; -0.0044124691; 0.0000000000; -0.0000
2311; 603.05; -0.0044154230; 0.0000000000; -0.0000
2312; 603.11; -0.0044183768; 0.0000000000; -0.0000
2313; 603.17; -0.0044213307; 0.0000000000; -0.0000
2314; 603.24; -0.0044242845; 0.0000000000; -0.0000
2315; 603.30; -0.0044272384; 0.0000000000; -0.0000
2316; 603.36; -0.0044301922; 0.0000000000; -0.0000
2317; 603.43; -0.0044331461; 0.0000000000; -0.0000
2318; 603.49; -0.0044360999; 0.0000000000; -0.0000
2319; 603.56; -0.0044390538; 0.0000000000; -0.0000
2320; 603.62; -0.0044420076; 0.0000000000; -0.0000
2321; 603.68; -0.0044449615; 0.0000000000; -0.0000
2322; 603.75; -0.0044479153; 0.0000000000; -0.0000
2323; 603.81; -0.0044508692; 0.0000000000; -0.0000
2324; 603.87; -0.0044538230; 0.0000000000; -0.0000
2325; 603.94; -0.0044567769; 0.0000000000; -0.0000
2326; 604.00; -0.0044597307; 0.0000000000; -0.0000
2327; 604.06; -0.0044626846; 0.0000000000; -0.0000
2328; 604.13; -0.0044656384; 0.0000000000; -0.0000
2329; 604.19; -0.0044685923; 0.0000000000; -0.0000
2330; 604.26; -0.0044715461; 0.0000000000; -0.0000
2331; 604.32; -0.0044745000; 0.0000000000; -0.0000
2332; 604.38; -0.0044774538; 0.0000000000; -0.0000
2333; 604.45; -0.0044804077; 0.0000000000; -0.0000
2334; 604.51; -0.0044833615; 0.0000000000; -0.0000
2335; 604.57; -0.0044863154; 0.0000000000; -0.0000
2336; 604.64; -0.0044892692; 0.0000000000; -0.0000
2337; 604.70; -0.0044922231; 0.0000000000; -0.0000
2338; 604.76; -0.0044951769; 0.0000000000; -0.0000
2339; 604.83; -0.0044981308; 0.0000000000; -0.0000
2340; 604.89; -0.0045010846; 0.0000000000; -0.0000
2341; 604.95; -0.0045040385; 0.0000000000; -0.0000
2342; 605.01; -0.0045069923; 0.0000000000; -0.0000
2343; 605.08; -0.0045099462; 0.0000000000; -0.0000
2344; 605.14; -0.0045129000; 0.0000000000; -0.0000
2345; 605.20; -0.0045158539; 0.0000000000; -0.0000
2346; 605.27; -0.0045188077; 0.0000000000; -0.0000
2347; 605.33; -0.0045217616; 0.0000000000; -0.0000
2348; 605.39; -0.0045247154; 0.0000000000; -0.0000
2349; 605.46; -0.0045276693; 0.0000000000; -0.0000
2350; 605.52; -0.0045306231; 0.0000000000; -0.0000
2351; 605.58; -0.0045335770; 0.0000000000; -0.0000
2352; 605.64; -0.0045365308; 0.0000000000; -0.0000
2353; 605.71; -0.0045394847; 0.0000000000; -0.0000
2354; 605.77; -0.0045424385; 0.0000000000; -0.0000
2355; 605.83; -0.0045453924; 0.0000000000; -0.0000
2356; 605.89; -0.0045483462; 0.0000000000; -0.0000
2357; 605.96; -0.0045513001; 0.0000000000; -0.0000
2358; 606.02; -0.0045542539; 0.0000000000; -0.0000
2359; 606.08; -0.0045572078; 0.0000000000; -0.0000
2360; 606.15; -0.0045601616; 0.0000000000; -0.0000
2361; 606.21; -0.0045631155; 0.0000000000; -0.0000
2362; 606.27; -0.0045660693; 0.0000000000; -0.0000
2363; 606.33; -0.0045690232; 0.0000000000; -0.0000
2364; 606.40; -0.0045719770; 0.0000000000; -0.0000
2365; 606.46; -0.0045749309; 0.0000000000; -0.0000
2366; 606.52; -0.0045778847; 0.0000000000; -0.0000
2367; 606.58; -0.0045808386; 0.0000000000; -0.0000
2368; 606.65; -0.0045837924; 0.0000000000; -0.0000
2369; 606.71; -0.0045867463; 0.0000000000; -0.0000
2370; 606.77; -0.0045897001; 0.0000000000; -0.0000
2371; 606.83; -0.0045926540; 0.0000000000; -0.0000
2372; 606.89; -0.0045956078; 0.0000000000; -0.0000
2373; 606.96; -0.0045985617; 0.0000000000; -0.0000
2374; 607.02; -0.0046015155; 0.0000000000; -0.0000
2375; 607.08; -0.0046044694; 0.0000000000; -0.0000
2376; 607.14; -0.0046074232; 0.0000000000; -0.0000
2377; 607.21; -0.0046103771; 0.0000000000; -0.0000
2378; 607.27; -0.0046133309; 0.0000000000; -0.0000
2379; 607.33; -0.0046162848; 0.0000000000; -0.0000
2380; 607.39; -0.0046192386; 0.0000000000; -0.0000
2381; 607.45; -0.0046221925; 0.0000000000; -0.0000
2382; 607.52; -0.0046251463; 0.0000000000; -0.0000
2383; 607.58; -0.0046281002; 0.0000000000; -0.0000
2384; 607.64; -0.0046310540; 0.0000000000; -0.0000
2385; 607.70; -0.0046340079; 0.0000000000; -0.0000
2386; 607.76; -0.0046369617; 0.0000000000; -0.0000
2387; 607.83; -0.0046399156; 0.0000000000; -0.0000
2388; 607.89; -0.0046428694; 0.0000000000; -0.0000
2389; 607.95; -0.0046458233; 0.0000000000; -0.0000
2390; 608.01; -0.0046487771; 0.0000000000; -0.0000
2391; 608.07; -0.0046517310; 0.0000000000; -0.0000
2392; 608.13; -0.0046546848; 0.0000000000; -0.0000
2393; 608.20; -0.0046576387; 0.0000000000; -0.0000
2394; 608.26; -0.0046605925; 0.0000000000; -0.0000
2395; 608.32; -0.0046635464; 0.0000000000; -0.0000
2396; 608.38; -0.0046665002; 0.0000000000; -0.0000
2397; 608.44; -0.0046694541; 0.0000000000; -0.0000
2398; 608.50; -0.0046724079; 0.0000000000; -0.0000
2399; 608.57; -0.0046753618; 0.0000000000; -0.0000
2400; 608.63; -0.0046783156; 0.0000000000; -0.0000
2401; 608.69; -0.0046812695; 0.0000000000; -0.0000
2402; 608.75; -0.0046842233; 0.0000000000; -0.0000
2403; 608.81; -0.0046871772; 0.0000000000; -0.0000
2404; 608.87; -0.0046901310; 0.0000000000; -0.0000
2405; 608.93; -0.0046930849; 0.0000000000; -0.0000
2406; 609.00; -0.0046960387; 0.0000000000; -0.0000
2407; 609.06; -0.0046989926; 0.0000000000; -0.0000
2408; 609.12; -0.0047019464; 0.0000000000; -0.0000
2409; 609.18; -0.0047049003; 0.0000000000; -0.0000
2410; 609.24; -0.0047078541; 0.0000000000; -0.0000
2411; 609.30; -0.0047108080; 0.0000000000; -0.0000
2412; 609.36; -0.0047137618; 0.0000000000; -0.0000
2413; 609.42; -0.0047167157; 0.0000000000; -0.0000
2414; 609.49; -0.0047196695; 0.0000000000; -0.0000
2415; 609.55; -0.0047226234; 0.0000000000; -0.0000
2416; 609.61; -0.0047255772; 0.0000000000; -0.0000
2417; 609.67; -0.0047285311; 0.0000000000; -0.0000
2418; 609.73; -0.0047314849; 0.0000000000; -0.0000
2419; 609.79; -0.0047344388; 0.0000000000; -0.0000
2420; 609.85; -0.0047373926; 0.0000000000; -0.0000
2421; 609.91; -0.0047403465; 0.0000000000; -0.0000
2422; 609.97; -0.0047433003; 0.0000000000; -0.0000
2423; 610.04; -0.0047462542; 0.0000000000; -0.0000
2424; 610.10; -0.0047492080; 0.0000000000; -0.0000
2425; 610.16; -0.0047521619; 0.0000000000; -0.0000
2426; 610.22; -0.0047551157; 0.0000000000; -0.0000
2427; 610.28; -0.0047580696; 0.0000000000; -0.0000
2428; 610.34; -0.0047610234; 0.0000000000; -0.0000
2429; 610.40; -0.0047639773; 0.0000000000; -0.0000
2430; 610.46; -0.0047669311; 0.0000000000; -0.0000
2431; 610.52; -0.0047698850; 0.0000000000; -0.0000
2432; 610.58; -0.0047728388; 0.0000000000; -0.0000
2433; 610.64; -0.0047757927; 0.0000000000; -0.0000
2434; 610.70; -0.0047787465; 0.0000000000; -0.0000
2435; 610.76; -0.0047817004; 0.0000000000; -0.0000
2436; 610.83; -0.0047846542; 0.0000000000; -0.0000
2437; 610.89; -0.0047876081; 0.0000000000; -0.0000
2438; 610.95; -0.0047905619; 0.0000000000; -0.0000
2439; 611.01; -0.0047935158; 0.0000000000; -0.0000
2440; 611.07; -0.0047964696; 0.0000000000; -0.0000
2441; 611.13; -0.0047994235; 0.0000000000; -0.0000
2442; 611.19; -0.0048023773; 0.0000000000; -0.0000
2443; 611.25; -0.0048053312; 0.0000000000; -0.0000
2444; 611.31; -0.0048082850; 0.0000000000; -0.0000
2445; 611.37; -0.0048112389; 0.0000000000; -0.0000
2446; 611.43; -0.0048141927; 0.0000000000; -0.0000
2447; 611.49; -0.0048171466; 0.0000000000; -0.0000
2448; 611.55; -0.0048201004; 0.0000000000; -0.0000
2449; 611.61; -0.0048230543; 0.0000000000; -0.0000
2450; 611.67; -0.0048260081; 0.0000000000; -0.0000
2451; 611.73; -0.0048289620; 0.0000000000; -0.0000
2452; 611.79; -0.0048319158; 0.0000000000; -0.0000
2453; 611.85; -0.0048348697; 0.0000000000; -0.0000
2454; 611.91; -0.0048378235; 0.0000000000; -0.0000
2455; 611.97; -0.0048407774; 0.0000000000; -0.0000
2456; 612.03; -0.0048437312; 0.0000000000; -0.0000
2457; 612.09; -0.0048466851; 0.0000000000; -0.0000
2458; 612.15; -0.0048496389; 0.0000000000; -0.0000
2459; 612.21; -0.0048525928; 0.0000000000; -0.0000
2460; 612.27; -0.0048555466; 0.0000000000; -0.0000
2461; 612.33; -0.0048585005; 0.0000000000; -0.0000
2462; 612.39; -0.0048614543; 0.0000000000; -0.0000
2463; 612.45; -0.0048644082; 0.0000000000; -0.0000
2464; 612.51; -0.0048673620; 0.0000000000; -0.0000
2465; 612.57; -0.0048703159; 0.0000000000; -0.0000
2466; 612.63; -0.0048732697; 0.0000000000; -0.0000
2467; 612.69; -0.0048762236; 0.0000000000; -0.0000
2468; 612.75; -0.0048791774; 0.0000000000; -0.0000
2469; 612.81; -0.0048821313; 0.0000000000; -0.0000
2470; 612.87; -0.0048850851; 0.0000000000; -0.0000
2471; 612.93; -0.0048880390; 0.0000000000; -0.0000
2472; 612.99; -0.0048909928; 0.0000000000; -0.0000
2473; 613.05; -0.0048939467; 0.0000000000; -0.0000
2474; 613.11; -0.0048969005; 0.0000000000; -0.0000
2475; 613.17; -0.0048998544; 0.0000000000; -0.0000
2476; 613.23; -0.0049028082; 0.0000000000; -0.0000
2477; 613.29; -0.0049057621; 0.0000000000; -0.0000
2478; 613.35; -0.0049087159; 0.0000000000; -0.0000
2479; 613.41; -0.0049116698; 0.0000000000; -0.0000
2480; 613.47; -0.0049146236; 0.0000000000; -0.0000
2481; 613.53; -0.0049175775; 0.0000000000; -0.0000
2482; 613.59; -0.0049205313; 0.0000000000; -0.0000
2483; 613.65; -0.0049234852; 0.0000000000; -0.0000
2484; 613.70; -0.0049264390; 0.0000000000; -0.0000
2485; 613.76; -0.0049293929; 0.0000000000; -0.0000
2486; 613.82; -0.0049323467; 0.0000000000; -0.0000
2487; 613.88; -0.0049353006; 0.0000000000; -0.0000
2488; 613.94; -0.0049382544; 0.0000000000; -0.0000
2489; 614.00; -0.0049412083; 0.0000000000; -0.0000
2490; 614.06; -0.0049441621; 0.0000000000; -0.0000
2491; 614.12; -0.0049471160; 0.0000000000; -0.0000
2492; 614.18; -0.0049500698; 0.0000000000; -0.0000
