Digits; Temperature(K); Φ0+ΔΦ; ΔΦ; ΔΦ/(Φ0+ΔΦ)*100% TempConverter(mode=withReferences, A=-707092.6149255642, B=3780.0, C=-0.7, u0=821.5723191985746, ε0=0.78, τa=1.0, dPhi=0.0 Φs=-1.187956209280602e-05 Φa=-5.490972035131795e-06 Φw=-5.490972035131795e-06 Φwcalib=-5.490972035131795e-06 τw=1.0)
1997; 580.90; -0.0021312039; -0.0000033506; 0.1572
1998; 580.97; -0.0021330171; -0.0000033506; 0.1571
1999; 581.05; -0.0021348302; -0.0000033506; 0.1570
2000; 581.12; -0.0021366433; -0.0000033506; 0.1568
2001; 581.20; -0.0021384565; -0.0000033506; 0.1567
2002; 581.28; -0.0021402696; -0.0000033506; 0.1566
2003; 581.35; -0.0021420827; -0.0000033506; 0.1564
2004; 581.43; -0.0021438959; -0.0000033506; 0.1563
2005; 581.50; -0.0021457090; -0.0000033506; 0.1562
2006; 581.58; -0.0021475221; -0.0000033506; 0.1560
2007; 581.66; -0.0021493352; -0.0000033506; 0.1559
2008; 581.73; -0.0021511484; -0.0000033506; 0.1558
2009; 581.81; -0.0021529615; -0.0000033506; 0.1556
2010; 581.88; -0.0021547746; -0.0000033506; 0.1555
2011; 581.96; -0.0021565878; -0.0000033506; 0.1554
2012; 582.03; -0.0021584009; -0.0000033506; 0.1552
2013; 582.11; -0.0021602140; -0.0000033506; 0.1551
2014; 582.19; -0.0021620272; -0.0000033506; 0.1550
2015; 582.26; -0.0021638403; -0.0000033506; 0.1548
2016; 582.34; -0.0021656534; -0.0000033506; 0.1547
2017; 582.41; -0.0021674666; -0.0000033506; 0.1546
2018; 582.49; -0.0021692797; -0.0000033506; 0.1545
2019; 582.56; -0.0021710928; -0.0000033506; 0.1543
2020; 582.64; -0.0021729059; -0.0000033506; 0.1542
2021; 582.71; -0.0021747191; -0.0000033506; 0.1541
2022; 582.79; -0.0021765322; -0.0000033506; 0.1539
2023; 582.86; -0.0021783453; -0.0000033506; 0.1538
2024; 582.94; -0.0021801585; -0.0000033506; 0.1537
2025; 583.01; -0.0021819716; -0.0000033506; 0.1536
2026; 583.09; -0.0021837847; -0.0000033506; 0.1534
2027; 583.16; -0.0021855979; -0.0000033506; 0.1533
2028; 583.24; -0.0021874110; -0.0000033506; 0.1532
2029; 583.31; -0.0021892241; -0.0000033506; 0.1531
2030; 583.39; -0.0021910372; -0.0000033506; 0.1529
2031; 583.46; -0.0021928504; -0.0000033506; 0.1528
2032; 583.54; -0.0021946635; -0.0000033506; 0.1527
2033; 583.61; -0.0021964766; -0.0000033506; 0.1525
2034; 583.69; -0.0021982898; -0.0000033506; 0.1524
2035; 583.76; -0.0022001029; -0.0000033506; 0.1523
2036; 583.84; -0.0022019160; -0.0000033506; 0.1522
2037; 583.91; -0.0022037292; -0.0000033506; 0.1520
2038; 583.98; -0.0022055423; -0.0000033506; 0.1519
2039; 584.06; -0.0022073554; -0.0000033506; 0.1518
2040; 584.13; -0.0022091686; -0.0000033506; 0.1517
2041; 584.21; -0.0022109817; -0.0000033506; 0.1515
2042; 584.28; -0.0022127948; -0.0000033506; 0.1514
2043; 584.36; -0.0022146079; -0.0000033506; 0.1513
2044; 584.43; -0.0022164211; -0.0000033506; 0.1512
2045; 584.50; -0.0022182342; -0.0000033506; 0.1511
2046; 584.58; -0.0022200473; -0.0000033506; 0.1509
2047; 584.65; -0.0022218605; -0.0000033506; 0.1508
2048; 584.73; -0.0022236736; -0.0000033506; 0.1507
2049; 584.80; -0.0022254867; -0.0000033506; 0.1506
2050; 584.88; -0.0022272999; -0.0000033506; 0.1504
2051; 584.95; -0.0022291130; -0.0000033506; 0.1503
2052; 585.02; -0.0022309261; -0.0000033506; 0.1502
2053; 585.10; -0.0022327393; -0.0000033506; 0.1501
2054; 585.17; -0.0022345524; -0.0000033506; 0.1499
2055; 585.24; -0.0022363655; -0.0000033506; 0.1498
2056; 585.32; -0.0022381786; -0.0000033506; 0.1497
2057; 585.39; -0.0022399918; -0.0000033506; 0.1496
2058; 585.47; -0.0022418049; -0.0000033506; 0.1495
2059; 585.54; -0.0022436180; -0.0000033506; 0.1493
2060; 585.61; -0.0022454312; -0.0000033506; 0.1492
2061; 585.69; -0.0022472443; -0.0000033506; 0.1491
2062; 585.76; -0.0022490574; -0.0000033506; 0.1490
2063; 585.83; -0.0022508706; -0.0000033506; 0.1489
2064; 585.91; -0.0022526837; -0.0000033506; 0.1487
2065; 585.98; -0.0022544968; -0.0000033506; 0.1486
2066; 586.05; -0.0022563100; -0.0000033506; 0.1485
2067; 586.13; -0.0022581231; -0.0000033506; 0.1484
2068; 586.20; -0.0022599362; -0.0000033506; 0.1483
2069; 586.27; -0.0022617493; -0.0000033506; 0.1481
2070; 586.35; -0.0022635625; -0.0000033506; 0.1480
2071; 586.42; -0.0022653756; -0.0000033506; 0.1479
2072; 586.49; -0.0022671887; -0.0000033506; 0.1478
2073; 586.56; -0.0022690019; -0.0000033506; 0.1477
2074; 586.64; -0.0022708150; -0.0000033506; 0.1476
2075; 586.71; -0.0022726281; -0.0000033506; 0.1474
2076; 586.78; -0.0022744413; -0.0000033506; 0.1473
2077; 586.86; -0.0022762544; -0.0000033506; 0.1472
2078; 586.93; -0.0022780675; -0.0000033506; 0.1471
2079; 587.00; -0.0022798806; -0.0000033506; 0.1470
2080; 587.07; -0.0022816938; -0.0000033506; 0.1468
2081; 587.15; -0.0022835069; -0.0000033506; 0.1467
2082; 587.22; -0.0022853200; -0.0000033506; 0.1466
2083; 587.29; -0.0022871332; -0.0000033506; 0.1465
2084; 587.37; -0.0022889463; -0.0000033506; 0.1464
2085; 587.44; -0.0022907594; -0.0000033506; 0.1463
2086; 587.51; -0.0022925726; -0.0000033506; 0.1462
2087; 587.58; -0.0022943857; -0.0000033506; 0.1460
2088; 587.66; -0.0022961988; -0.0000033506; 0.1459
2089; 587.73; -0.0022980120; -0.0000033506; 0.1458
2090; 587.80; -0.0022998251; -0.0000033506; 0.1457
2091; 587.87; -0.0023016382; -0.0000033506; 0.1456
2092; 587.94; -0.0023034513; -0.0000033506; 0.1455
2093; 588.02; -0.0023052645; -0.0000033506; 0.1453
2094; 588.09; -0.0023070776; -0.0000033506; 0.1452
2095; 588.16; -0.0023088907; -0.0000033506; 0.1451
2096; 588.23; -0.0023107039; -0.0000033506; 0.1450
2097; 588.31; -0.0023125170; -0.0000033506; 0.1449
2098; 588.38; -0.0023143301; -0.0000033506; 0.1448
2099; 588.45; -0.0023161433; -0.0000033506; 0.1447
2100; 588.52; -0.0023179564; -0.0000033506; 0.1446
2101; 588.59; -0.0023197695; -0.0000033506; 0.1444
2102; 588.67; -0.0023215827; -0.0000033506; 0.1443
2103; 588.74; -0.0023233958; -0.0000033506; 0.1442
2104; 588.81; -0.0023252089; -0.0000033506; 0.1441
2105; 588.88; -0.0023270220; -0.0000033506; 0.1440
2106; 588.95; -0.0023288352; -0.0000033506; 0.1439
2107; 589.02; -0.0023306483; -0.0000033506; 0.1438
2108; 589.10; -0.0023324614; -0.0000033506; 0.1437
2109; 589.17; -0.0023342746; -0.0000033506; 0.1435
2110; 589.24; -0.0023360877; -0.0000033506; 0.1434
2111; 589.31; -0.0023379008; -0.0000033506; 0.1433
2112; 589.38; -0.0023397140; -0.0000033506; 0.1432
2113; 589.45; -0.0023415271; -0.0000033506; 0.1431
2114; 589.53; -0.0023433402; -0.0000033506; 0.1430
2115; 589.60; -0.0023451534; -0.0000033506; 0.1429
2116; 589.67; -0.0023469665; -0.0000033506; 0.1428
2117; 589.74; -0.0023487796; -0.0000033506; 0.1427
2118; 589.81; -0.0023505927; -0.0000033506; 0.1425
2119; 589.88; -0.0023524059; -0.0000033506; 0.1424
2120; 589.95; -0.0023542190; -0.0000033506; 0.1423
2121; 590.02; -0.0023560321; -0.0000033506; 0.1422
2122; 590.10; -0.0023578453; -0.0000033506; 0.1421
2123; 590.17; -0.0023596584; -0.0000033506; 0.1420
2124; 590.24; -0.0023614715; -0.0000033506; 0.1419
2125; 590.31; -0.0023632847; -0.0000033506; 0.1418
2126; 590.38; -0.0023650978; -0.0000033506; 0.1417
2127; 590.45; -0.0023669109; -0.0000033506; 0.1416
2128; 590.52; -0.0023687241; -0.0000033506; 0.1415
2129; 590.59; -0.0023705372; -0.0000033506; 0.1413
2130; 590.66; -0.0023723503; -0.0000033506; 0.1412
2131; 590.73; -0.0023741634; -0.0000033506; 0.1411
2132; 590.80; -0.0023759766; -0.0000033506; 0.1410
2133; 590.88; -0.0023777897; -0.0000033506; 0.1409
2134; 590.95; -0.0023796028; -0.0000033506; 0.1408
2135; 591.02; -0.0023814160; -0.0000033506; 0.1407
2136; 591.09; -0.0023832291; -0.0000033506; 0.1406
2137; 591.16; -0.0023850422; -0.0000033506; 0.1405
2138; 591.23; -0.0023868554; -0.0000033506; 0.1404
2139; 591.30; -0.0023886685; -0.0000033506; 0.1403
2140; 591.37; -0.0023904816; -0.0000033506; 0.1402
2141; 591.44; -0.0023922947; -0.0000033506; 0.1401
2142; 591.51; -0.0023941079; -0.0000033506; 0.1400
2143; 591.58; -0.0023959210; -0.0000033506; 0.1398
2144; 591.65; -0.0023977341; -0.0000033506; 0.1397
2145; 591.72; -0.0023995473; -0.0000033506; 0.1396
2146; 591.79; -0.0024013604; -0.0000033506; 0.1395
2147; 591.86; -0.0024031735; -0.0000033506; 0.1394
2148; 591.93; -0.0024049867; -0.0000033506; 0.1393
2149; 592.00; -0.0024067998; -0.0000033506; 0.1392
2150; 592.07; -0.0024086129; -0.0000033506; 0.1391
2151; 592.14; -0.0024104261; -0.0000033506; 0.1390
2152; 592.21; -0.0024122392; -0.0000033506; 0.1389
2153; 592.28; -0.0024140523; -0.0000033506; 0.1388
2154; 592.35; -0.0024158654; -0.0000033506; 0.1387
2155; 592.42; -0.0024176786; -0.0000033506; 0.1386
2156; 592.49; -0.0024194917; -0.0000033506; 0.1385
2157; 592.56; -0.0024213048; -0.0000033506; 0.1384
2158; 592.63; -0.0024231180; -0.0000033506; 0.1383
2159; 592.70; -0.0024249311; -0.0000033506; 0.1382
2160; 592.77; -0.0024267442; -0.0000033506; 0.1381
2161; 592.84; -0.0024285574; -0.0000033506; 0.1380
2162; 592.91; -0.0024303705; -0.0000033506; 0.1379
2163; 592.98; -0.0024321836; -0.0000033506; 0.1378
2164; 593.05; -0.0024339968; -0.0000033506; 0.1377
2165; 593.12; -0.0024358099; -0.0000033506; 0.1376
2166; 593.19; -0.0024376230; -0.0000033506; 0.1375
2167; 593.26; -0.0024394361; -0.0000033506; 0.1374
2168; 593.33; -0.0024412493; -0.0000033506; 0.1373
2169; 593.40; -0.0024430624; -0.0000033506; 0.1371
2170; 593.47; -0.0024448755; -0.0000033506; 0.1370
2171; 593.54; -0.0024466887; -0.0000033506; 0.1369
2172; 593.60; -0.0024485018; -0.0000033506; 0.1368
2173; 593.67; -0.0024503149; -0.0000033506; 0.1367
2174; 593.74; -0.0024521281; -0.0000033506; 0.1366
2175; 593.81; -0.0024539412; -0.0000033506; 0.1365
2176; 593.88; -0.0024557543; -0.0000033506; 0.1364
2177; 593.95; -0.0024575675; -0.0000033506; 0.1363
2178; 594.02; -0.0024593806; -0.0000033506; 0.1362
2179; 594.09; -0.0024611937; -0.0000033506; 0.1361
2180; 594.16; -0.0024630068; -0.0000033506; 0.1360
2181; 594.23; -0.0024648200; -0.0000033506; 0.1359
2182; 594.30; -0.0024666331; -0.0000033506; 0.1358
2183; 594.36; -0.0024684462; -0.0000033506; 0.1357
2184; 594.43; -0.0024702594; -0.0000033506; 0.1356
2185; 594.50; -0.0024720725; -0.0000033506; 0.1355
2186; 594.57; -0.0024738856; -0.0000033506; 0.1354
2187; 594.64; -0.0024756988; -0.0000033506; 0.1353
2188; 594.71; -0.0024775119; -0.0000033506; 0.1352
2189; 594.78; -0.0024793250; -0.0000033506; 0.1351
2190; 594.85; -0.0024811382; -0.0000033506; 0.1350
2191; 594.91; -0.0024829513; -0.0000033506; 0.1349
2192; 594.98; -0.0024847644; -0.0000033506; 0.1348
2193; 595.05; -0.0024865775; -0.0000033506; 0.1347
2194; 595.12; -0.0024883907; -0.0000033506; 0.1347
2195; 595.19; -0.0024902038; -0.0000033506; 0.1346
2196; 595.26; -0.0024920169; -0.0000033506; 0.1345
2197; 595.33; -0.0024938301; -0.0000033506; 0.1344
2198; 595.39; -0.0024956432; -0.0000033506; 0.1343
2199; 595.46; -0.0024974563; -0.0000033506; 0.1342
2200; 595.53; -0.0024992695; -0.0000033506; 0.1341
2201; 595.60; -0.0025010826; -0.0000033506; 0.1340
2202; 595.67; -0.0025028957; -0.0000033506; 0.1339
2203; 595.74; -0.0025047088; -0.0000033506; 0.1338
2204; 595.80; -0.0025065220; -0.0000033506; 0.1337
2205; 595.87; -0.0025083351; -0.0000033506; 0.1336
2206; 595.94; -0.0025101482; -0.0000033506; 0.1335
2207; 596.01; -0.0025119614; -0.0000033506; 0.1334
2208; 596.08; -0.0025137745; -0.0000033506; 0.1333
2209; 596.14; -0.0025155876; -0.0000033506; 0.1332
2210; 596.21; -0.0025174008; -0.0000033506; 0.1331
2211; 596.28; -0.0025192139; -0.0000033506; 0.1330
2212; 596.35; -0.0025210270; -0.0000033506; 0.1329
2213; 596.42; -0.0025228402; -0.0000033506; 0.1328
2214; 596.48; -0.0025246533; -0.0000033506; 0.1327
2215; 596.55; -0.0025264664; -0.0000033506; 0.1326
2216; 596.62; -0.0025282795; -0.0000033506; 0.1325
2217; 596.69; -0.0025300927; -0.0000033506; 0.1324
2218; 596.76; -0.0025319058; -0.0000033506; 0.1323
2219; 596.82; -0.0025337189; -0.0000033506; 0.1322
2220; 596.89; -0.0025355321; -0.0000033506; 0.1321
2221; 596.96; -0.0025373452; -0.0000033506; 0.1321
2222; 597.03; -0.0025391583; -0.0000033506; 0.1320
2223; 597.09; -0.0025409715; -0.0000033506; 0.1319
2224; 597.16; -0.0025427846; -0.0000033506; 0.1318
2225; 597.23; -0.0025445977; -0.0000033506; 0.1317
2226; 597.30; -0.0025464109; -0.0000033506; 0.1316
2227; 597.36; -0.0025482240; -0.0000033506; 0.1315
2228; 597.43; -0.0025500371; -0.0000033506; 0.1314
2229; 597.50; -0.0025518502; -0.0000033506; 0.1313
2230; 597.57; -0.0025536634; -0.0000033506; 0.1312
2231; 597.63; -0.0025554765; -0.0000033506; 0.1311
2232; 597.70; -0.0025572896; -0.0000033506; 0.1310
2233; 597.77; -0.0025591028; -0.0000033506; 0.1309
2234; 597.84; -0.0025609159; -0.0000033506; 0.1308
2235; 597.90; -0.0025627290; -0.0000033506; 0.1307
2236; 597.97; -0.0025645422; -0.0000033506; 0.1307
2237; 598.04; -0.0025663553; -0.0000033506; 0.1306
2238; 598.10; -0.0025681684; -0.0000033506; 0.1305
2239; 598.17; -0.0025699816; -0.0000033506; 0.1304
2240; 598.24; -0.0025717947; -0.0000033506; 0.1303
2241; 598.30; -0.0025736078; -0.0000033506; 0.1302
2242; 598.37; -0.0025754209; -0.0000033506; 0.1301
2243; 598.44; -0.0025772341; -0.0000033506; 0.1300
2244; 598.51; -0.0025790472; -0.0000033506; 0.1299
2245; 598.57; -0.0025808603; -0.0000033506; 0.1298
2246; 598.64; -0.0025826735; -0.0000033506; 0.1297
2247; 598.71; -0.0025844866; -0.0000033506; 0.1296
2248; 598.77; -0.0025862997; -0.0000033506; 0.1296
2249; 598.84; -0.0025881129; -0.0000033506; 0.1295
2250; 598.91; -0.0025899260; -0.0000033506; 0.1294
2251; 598.97; -0.0025917391; -0.0000033506; 0.1293
2252; 599.04; -0.0025935522; -0.0000033506; 0.1292
2253; 599.11; -0.0025953654; -0.0000033506; 0.1291
2254; 599.17; -0.0025971785; -0.0000033506; 0.1290
2255; 599.24; -0.0025989916; -0.0000033506; 0.1289
2256; 599.31; -0.0026008048; -0.0000033506; 0.1288
2257; 599.37; -0.0026026179; -0.0000033506; 0.1287
2258; 599.44; -0.0026044310; -0.0000033506; 0.1287
2259; 599.51; -0.0026062442; -0.0000033506; 0.1286
2260; 599.57; -0.0026080573; -0.0000033506; 0.1285
2261; 599.64; -0.0026098704; -0.0000033506; 0.1284
2262; 599.70; -0.0026116836; -0.0000033506; 0.1283
2263; 599.77; -0.0026134967; -0.0000033506; 0.1282
2264; 599.84; -0.0026153098; -0.0000033506; 0.1281
2265; 599.90; -0.0026171229; -0.0000033506; 0.1280
2266; 599.97; -0.0026189361; -0.0000033506; 0.1279
2267; 600.04; -0.0026207492; -0.0000033506; 0.1279
2268; 600.10; -0.0026225623; -0.0000033506; 0.1278
2269; 600.17; -0.0026243755; -0.0000033506; 0.1277
2270; 600.23; -0.0026261886; -0.0000033506; 0.1276
2271; 600.30; -0.0026280017; -0.0000033506; 0.1275
2272; 600.37; -0.0026298149; -0.0000033506; 0.1274
2273; 600.43; -0.0026316280; -0.0000033506; 0.1273
2274; 600.50; -0.0026334411; -0.0000033506; 0.1272
2275; 600.56; -0.0026352543; -0.0000033506; 0.1271
2276; 600.63; -0.0026370674; -0.0000033506; 0.1271
2277; 600.70; -0.0026388805; -0.0000033506; 0.1270
2278; 600.76; -0.0026406936; -0.0000033506; 0.1269
2279; 600.83; -0.0026425068; -0.0000033506; 0.1268
2280; 600.89; -0.0026443199; -0.0000033506; 0.1267
2281; 600.96; -0.0026461330; -0.0000033506; 0.1266
2282; 601.02; -0.0026479462; -0.0000033506; 0.1265
2283; 601.09; -0.0026497593; -0.0000033506; 0.1265
2284; 601.16; -0.0026515724; -0.0000033506; 0.1264
2285; 601.22; -0.0026533856; -0.0000033506; 0.1263
2286; 601.29; -0.0026551987; -0.0000033506; 0.1262
2287; 601.35; -0.0026570118; -0.0000033506; 0.1261
2288; 601.42; -0.0026588250; -0.0000033506; 0.1260
2289; 601.48; -0.0026606381; -0.0000033506; 0.1259
2290; 601.55; -0.0026624512; -0.0000033506; 0.1258
2291; 601.61; -0.0026642643; -0.0000033506; 0.1258
2292; 601.68; -0.0026660775; -0.0000033506; 0.1257
2293; 601.74; -0.0026678906; -0.0000033506; 0.1256
2294; 601.81; -0.0026697037; -0.0000033506; 0.1255
2295; 601.88; -0.0026715169; -0.0000033506; 0.1254
2296; 601.94; -0.0026733300; -0.0000033506; 0.1253
2297; 602.01; -0.0026751431; -0.0000033506; 0.1253
2298; 602.07; -0.0026769563; -0.0000033506; 0.1252
2299; 602.14; -0.0026787694; -0.0000033506; 0.1251
2300; 602.20; -0.0026805825; -0.0000033506; 0.1250
2301; 602.27; -0.0026823957; -0.0000033506; 0.1249
2302; 602.33; -0.0026842088; -0.0000033506; 0.1248
2303; 602.40; -0.0026860219; -0.0000033506; 0.1247
2304; 602.46; -0.0026878350; -0.0000033506; 0.1247
2305; 602.53; -0.0026896482; -0.0000033506; 0.1246
2306; 602.59; -0.0026914613; -0.0000033506; 0.1245
2307; 602.66; -0.0026932744; -0.0000033506; 0.1244
2308; 602.72; -0.0026950876; -0.0000033506; 0.1243
2309; 602.79; -0.0026969007; -0.0000033506; 0.1242
2310; 602.85; -0.0026987138; -0.0000033506; 0.1242
2311; 602.92; -0.0027005270; -0.0000033506; 0.1241
2312; 602.98; -0.0027023401; -0.0000033506; 0.1240
2313; 603.05; -0.0027041532; -0.0000033506; 0.1239
2314; 603.11; -0.0027059663; -0.0000033506; 0.1238
2315; 603.18; -0.0027077795; -0.0000033506; 0.1237
2316; 603.24; -0.0027095926; -0.0000033506; 0.1237
2317; 603.30; -0.0027114057; -0.0000033506; 0.1236
2318; 603.37; -0.0027132189; -0.0000033506; 0.1235
2319; 603.43; -0.0027150320; -0.0000033506; 0.1234
2320; 603.50; -0.0027168451; -0.0000033506; 0.1233
2321; 603.56; -0.0027186583; -0.0000033506; 0.1232
2322; 603.63; -0.0027204714; -0.0000033506; 0.1232
2323; 603.69; -0.0027222845; -0.0000033506; 0.1231
2324; 603.76; -0.0027240977; -0.0000033506; 0.1230
2325; 603.82; -0.0027259108; -0.0000033506; 0.1229
2326; 603.89; -0.0027277239; -0.0000033506; 0.1228
2327; 603.95; -0.0027295370; -0.0000033506; 0.1228
2328; 604.01; -0.0027313502; -0.0000033506; 0.1227
2329; 604.08; -0.0027331633; -0.0000033506; 0.1226
2330; 604.14; -0.0027349764; -0.0000033506; 0.1225
2331; 604.21; -0.0027367896; -0.0000033506; 0.1224
2332; 604.27; -0.0027386027; -0.0000033506; 0.1223
2333; 604.34; -0.0027404158; -0.0000033506; 0.1223
2334; 604.40; -0.0027422290; -0.0000033506; 0.1222
2335; 604.46; -0.0027440421; -0.0000033506; 0.1221
2336; 604.53; -0.0027458552; -0.0000033506; 0.1220
2337; 604.59; -0.0027476684; -0.0000033506; 0.1219
2338; 604.66; -0.0027494815; -0.0000033506; 0.1219
2339; 604.72; -0.0027512946; -0.0000033506; 0.1218
2340; 604.78; -0.0027531077; -0.0000033506; 0.1217
2341; 604.85; -0.0027549209; -0.0000033506; 0.1216
2342; 604.91; -0.0027567340; -0.0000033506; 0.1215
2343; 604.98; -0.0027585471; -0.0000033506; 0.1215
2344; 605.04; -0.0027603603; -0.0000033506; 0.1214
2345; 605.10; -0.0027621734; -0.0000033506; 0.1213
2346; 605.17; -0.0027639865; -0.0000033506; 0.1212
2347; 605.23; -0.0027657997; -0.0000033506; 0.1211
2348; 605.30; -0.0027676128; -0.0000033506; 0.1211
2349; 605.36; -0.0027694259; -0.0000033506; 0.1210
2350; 605.42; -0.0027712391; -0.0000033506; 0.1209
2351; 605.49; -0.0027730522; -0.0000033506; 0.1208
2352; 605.55; -0.0027748653; -0.0000033506; 0.1207
2353; 605.61; -0.0027766784; -0.0000033506; 0.1207
2354; 605.68; -0.0027784916; -0.0000033506; 0.1206
2355; 605.74; -0.0027803047; -0.0000033506; 0.1205
2356; 605.80; -0.0027821178; -0.0000033506; 0.1204
2357; 605.87; -0.0027839310; -0.0000033506; 0.1204
2358; 605.93; -0.0027857441; -0.0000033506; 0.1203
2359; 605.99; -0.0027875572; -0.0000033506; 0.1202
2360; 606.06; -0.0027893704; -0.0000033506; 0.1201
2361; 606.12; -0.0027911835; -0.0000033506; 0.1200
2362; 606.18; -0.0027929966; -0.0000033506; 0.1200
2363; 606.25; -0.0027948098; -0.0000033506; 0.1199
2364; 606.31; -0.0027966229; -0.0000033506; 0.1198
2365; 606.37; -0.0027984360; -0.0000033506; 0.1197
2366; 606.44; -0.0028002491; -0.0000033506; 0.1197
2367; 606.50; -0.0028020623; -0.0000033506; 0.1196
2368; 606.56; -0.0028038754; -0.0000033506; 0.1195
2369; 606.63; -0.0028056885; -0.0000033506; 0.1194
2370; 606.69; -0.0028075017; -0.0000033506; 0.1193
2371; 606.75; -0.0028093148; -0.0000033506; 0.1193
2372; 606.82; -0.0028111279; -0.0000033506; 0.1192
2373; 606.88; -0.0028129411; -0.0000033506; 0.1191
2374; 606.94; -0.0028147542; -0.0000033506; 0.1190
2375; 607.01; -0.0028165673; -0.0000033506; 0.1190
2376; 607.07; -0.0028183804; -0.0000033506; 0.1189
2377; 607.13; -0.0028201936; -0.0000033506; 0.1188
2378; 607.20; -0.0028220067; -0.0000033506; 0.1187
2379; 607.26; -0.0028238198; -0.0000033506; 0.1187
2380; 607.32; -0.0028256330; -0.0000033506; 0.1186
2381; 607.38; -0.0028274461; -0.0000033506; 0.1185
2382; 607.45; -0.0028292592; -0.0000033506; 0.1184
2383; 607.51; -0.0028310724; -0.0000033506; 0.1184
2384; 607.57; -0.0028328855; -0.0000033506; 0.1183
2385; 607.63; -0.0028346986; -0.0000033506; 0.1182
2386; 607.70; -0.0028365118; -0.0000033506; 0.1181
2387; 607.76; -0.0028383249; -0.0000033506; 0.1181
2388; 607.82; -0.0028401380; -0.0000033506; 0.1180
2389; 607.89; -0.0028419511; -0.0000033506; 0.1179
2390; 607.95; -0.0028437643; -0.0000033506; 0.1178
2391; 608.01; -0.0028455774; -0.0000033506; 0.1177
2392; 608.07; -0.0028473905; -0.0000033506; 0.1177
2393; 608.14; -0.0028492037; -0.0000033506; 0.1176
2394; 608.20; -0.0028510168; -0.0000033506; 0.1175
2395; 608.26; -0.0028528299; -0.0000033506; 0.1174
2396; 608.32; -0.0028546431; -0.0000033506; 0.1174
2397; 608.39; -0.0028564562; -0.0000033506; 0.1173
2398; 608.45; -0.0028582693; -0.0000033506; 0.1172
2399; 608.51; -0.0028600825; -0.0000033506; 0.1172
2400; 608.57; -0.0028618956; -0.0000033506; 0.1171
2401; 608.63; -0.0028637087; -0.0000033506; 0.1170
2402; 608.70; -0.0028655218; -0.0000033506; 0.1169
2403; 608.76; -0.0028673350; -0.0000033506; 0.1169
2404; 608.82; -0.0028691481; -0.0000033506; 0.1168
2405; 608.88; -0.0028709612; -0.0000033506; 0.1167
2406; 608.95; -0.0028727744; -0.0000033506; 0.1166
2407; 609.01; -0.0028745875; -0.0000033506; 0.1166
2408; 609.07; -0.0028764006; -0.0000033506; 0.1165
2409; 609.13; -0.0028782138; -0.0000033506; 0.1164
2410; 609.19; -0.0028800269; -0.0000033506; 0.1163
2411; 609.26; -0.0028818400; -0.0000033506; 0.1163
2412; 609.32; -0.0028836532; -0.0000033506; 0.1162
2413; 609.38; -0.0028854663; -0.0000033506; 0.1161
2414; 609.44; -0.0028872794; -0.0000033506; 0.1160
2415; 609.50; -0.0028890925; -0.0000033506; 0.1160
2416; 609.57; -0.0028909057; -0.0000033506; 0.1159
2417; 609.63; -0.0028927188; -0.0000033506; 0.1158
2418; 609.69; -0.0028945319; -0.0000033506; 0.1158
2419; 609.75; -0.0028963451; -0.0000033506; 0.1157
2420; 609.81; -0.0028981582; -0.0000033506; 0.1156
2421; 609.88; -0.0028999713; -0.0000033506; 0.1155
2422; 609.94; -0.0029017845; -0.0000033506; 0.1155
2423; 610.00; -0.0029035976; -0.0000033506; 0.1154
2424; 610.06; -0.0029054107; -0.0000033506; 0.1153
2425; 610.12; -0.0029072238; -0.0000033506; 0.1153
2426; 610.18; -0.0029090370; -0.0000033506; 0.1152
2427; 610.25; -0.0029108501; -0.0000033506; 0.1151
2428; 610.31; -0.0029126632; -0.0000033506; 0.1150
2429; 610.37; -0.0029144764; -0.0000033506; 0.1150
2430; 610.43; -0.0029162895; -0.0000033506; 0.1149
2431; 610.49; -0.0029181026; -0.0000033506; 0.1148
2432; 610.55; -0.0029199158; -0.0000033506; 0.1148
2433; 610.62; -0.0029217289; -0.0000033506; 0.1147
2434; 610.68; -0.0029235420; -0.0000033506; 0.1146
2435; 610.74; -0.0029253552; -0.0000033506; 0.1145
2436; 610.80; -0.0029271683; -0.0000033506; 0.1145
2437; 610.86; -0.0029289814; -0.0000033506; 0.1144
2438; 610.92; -0.0029307945; -0.0000033506; 0.1143
2439; 610.98; -0.0029326077; -0.0000033506; 0.1143
2440; 611.04; -0.0029344208; -0.0000033506; 0.1142
2441; 611.11; -0.0029362339; -0.0000033506; 0.1141
2442; 611.17; -0.0029380471; -0.0000033506; 0.1140
2443; 611.23; -0.0029398602; -0.0000033506; 0.1140
2444; 611.29; -0.0029416733; -0.0000033506; 0.1139
2445; 611.35; -0.0029434865; -0.0000033506; 0.1138
2446; 611.41; -0.0029452996; -0.0000033506; 0.1138
2447; 611.47; -0.0029471127; -0.0000033506; 0.1137
2448; 611.53; -0.0029489259; -0.0000033506; 0.1136
2449; 611.60; -0.0029507390; -0.0000033506; 0.1136
2450; 611.66; -0.0029525521; -0.0000033506; 0.1135
2451; 611.72; -0.0029543652; -0.0000033506; 0.1134
2452; 611.78; -0.0029561784; -0.0000033506; 0.1133
2453; 611.84; -0.0029579915; -0.0000033506; 0.1133
2454; 611.90; -0.0029598046; -0.0000033506; 0.1132
2455; 611.96; -0.0029616178; -0.0000033506; 0.1131
